land_id,company_id
X398463281074,S86253713888
X398481377682,C47101191941
X39848328956,C110573369242
X398492712344,S350267378795
X39849635041,S621515627467
X398512614305,S178433510159
X398670838552,R805943178700
X398672797674,CR310905580460
X39867993930,C850618627983
X398727384810,C12149984059
X398734780539,R2995844411
X398738885717,CR459248507790
X398757364250,R14146819289
X39876343439,C641795813078
X398772543284,CR757199606799
X398788455666,R397540961987
X39884101507,R484974489427
X398847187155,R849627309056
X398937104549,R591819899055
X398981166974,CR504201865764
X399099387066,R151919292782
X399100293137,CR654867845835
X399124949379,R83268455149
X399147719436,CR974353914474
X399162866699,C40648968635
X399165148952,S3204071518
X39917170024,S3204071518
X399182109039,S374183203303
X399183311651,S908788533980
X399235717766,CR373501801
X399238477546,C46483268431
X399254849100,R429073529027
X399260553244,C20695518246
X39928493477,C20695518246
X399301417084,C316979864735
X39939285845,S637917689179
X39943811251,CR294531882647
X399498837343,R47707058158
X399533534467,C744892535225
X39956957884,S969815340294
X399596881033,R297805899175
X399639484649,S498478140708
X3996585202,S375549183226
X399715194070,R297805899175
X399799233396,S35506426664
X399799443870,C160976321381
X399838262391,R269418758472
X399916732750,CR757199606799
X399917977917,R875719724733
X39993258778,S167987957665
X39995717758,C40648968635
X399989287475,R467822250367
X400018123401,C280896198612
X400046346717,CR80335448539
X400064589006,S19220590368
X400117330778,S35506426664
X400119331526,CR65573267025
X40015078010,S223039727902
X400186548337,S234650831198
X400189521299,R151919292782
X400236783475,R849627309056
X400247568909,R2995844411
X40029734519,S3204071518
X400321104068,CR155416371582
X400372810252,S160390550818
X400385505126,R653709434810
X40039764160,S841034185441
X400400698188,C198751675116
X400405851098,S375549183226
X400453716289,CR432610693265
X400472785055,S234650831198
X400477244865,R54481457783
X400491330846,C908550137579
X40052245375,CR171511710883
X400562910973,C519152139039
X400658605788,C538548926956
X4007042449,CR654867845835
X400811950379,C6550062356
X400813431017,R131038522767
X40082816825,C641795813078
X400868531541,R269418758472
X400884440916,CR83553746062
X40089479526,S375549183226
X400955908917,C696792776381
X400962113842,R46839178093
X400988390249,C362120560403
X40099585815,C538548926956
X401030635281,C918306506787
X4010596042,R912580200546
X401105235800,CR757199606799
X401120658903,CR114120579704
X401140289639,S637917689179
X401145149476,CR310905580460
X401160375772,R83268455149
X401182950424,R12996266868
X401209402113,CR83553746062
X401234817578,R990863239543
X401238536648,CR506004523070
X401251876448,R83333660646
X401282131075,S35506426664
X401341673612,R717615300617
X401346764973,C6550062356
X401359123876,R177105721207
X40136066593,S827758731804
X401385776635,S3204071518
X401400203763,R733556529584
X401406539873,S374183203303
X40146786580,R990724975152
X401491458775,R245333689855
X401512167974,S375549183226
X40157788091,R912580200546
X401625780470,R119341965993
X401684174876,R653709434810
X401748521194,C668620257542
X401892375650,CR777832917327
X401915718133,C902242338621
X40194547803,R308416853768
X40197184515,C500371377607
X40198122650,S178331315212
X402019485685,R805943178700
X402040137763,C994840160544
X402076226453,C6550062356
X40219703495,C93320439506
X402198913497,R867531838668
X402238945006,R171873594825
X40225232,R564798178132
X402303799627,CR102968664636
X40230822869,R653709434810
X40235037378,S827758731804
X402360480044,C668620257542
X402408419143,CR8690183203
X402411433288,C110573369242
X402415841097,S59473485746
X402419476289,R291609990421
X402462864100,C122743610118
X402522533921,CR757199606799
X402549951743,C436822897812
X402550478755,S167987957665
X402552964538,CR629757816781
X402587100266,CR987412439042
X402616828398,C6550062356
X402623417542,S872589248462
X402674105526,R653709434810
X402675455341,R54481457783
X402764179604,S583048510534
X402796967033,C260483934511
X402829555814,CR80335448539
X402832838145,CR171511710883
X402878522001,S110110593359
X402910342666,C918306506787
X403000810958,CR547929536713
X403023458149,S223039727902
X403023687056,S872589248462
X403031774893,R810778651553
X403064508288,S223039727902
X403105535683,R990724975152
X403188931495,R12996266868
X403189190744,C221878844816
X40322427671,CR373501801
X403389961479,CR702008838130
X40341537762,C381290136160
X403425890,S3204071518
X403463139168,R151919292782
X403510688321,R23776857499
X403521922751,CR171511710883
X403523848122,R151919292782
X403523909824,C122743610118
X40353128036,R119341965993
X403684150236,R805110580016
X40371720764,S345249605590
X403754156990,CR102968664636
X403755158415,C659685682807
X403892399051,C84078483728
X403916819446,C903487843119
X403922834161,R585005168566
X403935751910,S71562236819
X403941140393,R177105721207
X40394291275,R429073529027
X403961541197,S637917689179
X403987930068,R177105721207
X403996127285,S653986615614
X404026445916,S872589248462
X404032688936,S695180458020
X404088200832,R849627309056
X404094631114,C331098755990
X404140590794,S550005392985
X40415559230,R291609990421
X404186344900,C6550062356
X404197722143,C918306506787
X404201911992,CR432610693265
X404202999246,S350267378795
X404205391622,R84565275715
X404271866280,C55651347661
X404298638663,CR95016066646
X404331896322,CR853956581654
X404359399202,S178331315212
X404425492985,C668620257542
X404434224958,S908788533980
X404442973295,C908550137579
X404500602752,S994888439568
X404549961629,CR896583572163
X404557829519,C5937246060
X404582353081,S35506426664
X4045994249,CR290569187576
X404612928592,S341935930538
X404626391613,C127565968843
X404643398623,S653986615614
X404649624357,CR432610693265
X404713702435,R858113497826
X40477802093,S520447518974
X404815465437,C677013818504
X404821245269,CR373501801
X404872982300,S223039727902
X404895231827,C902242338621
X40493359939,CR80335448539
X404949827248,CR757199606799
X405025339614,R814256406213
X405058548474,R591819899055
X405065315392,R238880766901
X405109703624,S808744345450
X405163103552,C902242338621
X405163884463,S350267378795
X405167996698,R119341965993
X405225484678,C470685675061
X405310734557,C6550062356
X405321619659,R47707058158
X405347608074,R934016749639
X405371338337,S608539204331
X40542140861,R16412228157
X405508312570,C110573369242
X405509888778,R337885620018
X405543245270,R717615300617
X405552813294,R83268455149
X405586217886,R666470705229
X405670553850,R83268455149
X405742825853,S908788533980
X405747230018,C46483268431
X40574875114,C55651347661
X405752485895,CR432610693265
X405771986804,S312690706410
X405773651789,CR547929536713
X405808276074,R666470705229
X405985471729,C221878844816
X406006972311,R717615300617
X406031334129,R849627309056
X406147520335,R653709434810
X406163544955,CR69735252366
X406178548880,R23776857499
X406211484337,CR432610693265
X406233808840,R23776857499
X406288188809,C378823819744
X406288923915,C857143432536
X406300197520,CR83553746062
X406310154432,R681239563875
X406412983147,CR155416371582
X40642684112,C908550137579
X406478640516,R871891858267
X406488705946,S234650831198
X406503101766,S365579778508
X406583173363,C902242338621
X40658888484,R23776857499
X406622208327,C349573165350
X406640608339,R88077843873
X406697491357,C362120560403
X406699833576,S621515627467
X406702278686,CR257231242973
X406716852235,R3603642107
X406787756980,R666470705229
X40680121273,C500371377607
X406834950350,S908788533980
X406931733250,R23776857499
X406942410566,C219662665970
X406957354702,R269418758472
X406987398808,R912580200546
X407006938224,S178433510159
X407008547474,R849627309056
X407068331903,CR310905580460
X407095537429,CR310905580460
X407143524333,S994888439568
X40721766021,C349573165350
X407225140696,C349573165350
X407233602012,R668887724510
X407247777471,R429073529027
X407264688913,S583048510534
X407295698639,R693525425691
X407305583679,C538548926956
X407356373800,R912580200546
X407383214221,CR65640478814
X40743401452,C13372708040
X407457129722,CR102968664636
X40748852725,C908550137579
X407508724159,C331098755990
X407521651664,C122847920540
X40752359903,CR76949958995
X407549242186,CR783198615036
X40758632194,CR83553746062
X407607495563,R964953809460
X407649696159,C902242338621
X407685469208,C670799455101
X407695662419,S234650831198
X407699827528,CR783198615036
X407701129950,S908788533980
X407721336987,S71562236819
X407747157170,S232788239882
X407758675730,CR922291157783
X40776827858,R245333689855
X407771412785,R47707058158
X40780142060,S77761530024
X407828722204,CR162754792388
X407854927642,C332521205056
X40787382538,S952330424674
X407977699368,C665903343271
X408015415273,S586567868343
X40802563276,CR757199606799
X408041171693,R652026353427
X408090634464,CR464301934657
X408169545352,R733556529584
X408191422379,C696792776381
X408207156721,C110573369242
X408261852585,CR915977980863
X408265398274,CR432610693265
X408286427184,S35506426664
X40833432845,C275167256486
X408356450964,R83268455149
X408373173721,CR179474412506
X408405398544,CR179474412506
X408423270766,S242445566060
X408445822075,CR974353914474
X4084475454,CR547929536713
X408466349813,C37094815689
X408467821405,CR915977980863
X408477918125,R809467187738
X408495514400,C741916270689
X408504601147,R805943178700
X408538618672,CR432610693265
X408542796712,R591819899055
X408555287666,S178433510159
X408597562870,S385413546901
X408611107001,S928037566409
X40861163606,R151919292782
X408629414690,CR290569187576
X408630991426,C7845575242
X408638215495,CR323985274332
X40865644333,S178331315212
X408672334842,CR915977980863
X40873551598,CR915977980863
X408747189443,CR102968664636
X40875569626,R308416853768
X408774908860,S708712431537
X40879914466,R83268455149
X408887811170,C696792776381
X408908777999,C30870158900
X408916992155,C200232798119
X408936746427,R990724975152
X409033196873,S952330424674
X409060376421,R809467187738
X40908549308,R83268455149
X409097309780,C113883303122
X40910923276,C668620257542
X409148429223,R805110580016
X409193661419,C110573369242
X409196907248,CR264673710960
X409220239075,C221878844816
X409262178908,CR795245890399
X409275646751,C711174129592
X40930846204,CR853956581654
X409315236306,S808744345450
X409332493779,CR506004523070
X409339195190,R805110580016
X409351128274,S183881695792
X4093526263,R814256406213
X409357935108,CR811166384274
X40937385352,C696792776381
X409422459828,R805943178700
X40942612575,S178331315212
X409457951125,C122743610118
X409467719683,R291609990421
X40951253935,CR811166384274
X40951516632,C221878844816
X409531997596,C40648968635
X409603995552,R805110580016
X409653852657,CR83553746062
X409704979186,C696792776381
X409724573005,S312690706410
X409821216332,R48156846185
X409854164512,R590980645905
X409855824171,C696792776381
X409867230764,C331098755990
X409868724717,C55651347661
X409921119753,S425406563509
X409968441897,CR464301934657
X409991592459,S223039727902
X410018137319,S375549183226
X41003547798,C696792776381
X41004330768,R750779370370
X41009632506,S808744345450
X410097861214,R83268455149
X410100300392,C498567266942
X410117931262,CR290569187576
X410143613335,CR795705730009
X410165428008,S110110593359
X410169805602,C902242338621
X410253239777,CR923686504058
X410282198496,S35506426664
X410404461784,R996992171891
X410405675685,C903377409498
X410471204745,R151919292782
X410488651664,R996992171891
X410491219277,R653709434810
X410511732874,C6550062356
X410525524361,S946965306891
X410541205564,R83268455149
X410576559076,C20695518246
X410615476895,R308416853768
X410636938884,R83268455149
X410672732602,S653986615614
X410676567722,R652026353427
X410683896562,S484032499382
X410696163478,S35506426664
X410698847836,C127565968843
X410787293386,CR706261205313
X410801578314,CR114120579704
X410841479807,R269418758472
X4108575457,C902242338621
X410860522119,CR87150949837
X410863211763,C641795813078
X410875646335,CR290569187576
X410903661662,R337885620018
X41090831980,S608539204331
X410955992582,R652026353427
X41096879217,C11453236465
X410974304907,CR87150949837
X41101747685,C538548926956
X411056264983,S178433510159
X411065922959,S430795915887
X411139108702,R668887724510
X411143497253,C850618627983
X411153362800,C921786706840
X411168839832,R805943178700
X411204697186,C210040486942
X411223410238,C524314336416
X411239219350,C670799455101
X41131367454,C55651347661
X411403613186,CR811166384274
X411420771457,R16412228157
X41142126270,C696792776381
X41146489886,S621515627467
X4114981143,R245333689855
X411504891151,C221878844816
X411586862281,R151919292782
X411594364164,S234650831198
X411627400557,CR896583572163
X411654440471,C110573369242
X411662488985,CR8690183203
X41167211737,C110573369242
X411697591000,R668887724510
X411711498993,R668887724510
X411720909113,CR80335448539
X411724577082,C331098755990
X411740619119,R84565275715
X411818186852,S946965306891
X411858221826,C122847920540
X411867608366,C500371377607
X411905272695,R810778651553
X411983330681,R653709434810
X411996249463,R7747895548
X412034909807,S994888439568
X412051439083,CR967010286568
X412079670304,C6550062356
X412150503210,CR795245890399
X412188652020,S3204071518
X412193502544,R717615300617
X412196885818,C93320439506
X412212273417,S952330424674
X412219333108,C93320439506
X412239624600,R14146819289
X412263352905,S35506426664
X412268275532,S178433510159
X412274191182,C20695518246
X41230467904,S110110593359
X412334792157,CR114120579704
X41236163009,C221878844816
X412375862260,CR290569187576
X412387732765,CR83553746062
X412407543140,R418677766599
X412409311544,S872589248462
X412446672311,C4470713886
X412451856312,R849627309056
X412455818150,C538548926956
X41245755128,R814256406213
X412474487183,S441939861368
X412504575201,C500371377607
X412515222641,S583048510534
X412547458679,R291609990421
X412552189343,S242445566060
X41255944128,R996992171891
X412568936844,S365579778508
X412575140812,S234650831198
X412578239566,C918306506787
X412635810271,S129823627207
X412665107090,S129823627207
X4126888184,S644620252216
X412801404687,R478274439044
X412802385142,CR795245890399
X412815300857,R805110580016
X412840901706,S581347711553
X41284130279,S583048510534
X412859201958,R291609990421
X41289435288,CR114120579704
X412896698877,CR8690183203
X412902445304,R478274439044
X412908968057,R177105721207
X412942270432,R730450999911
X412955363460,C796904593291
X412958511746,C902242338621
X413177362130,S77761530024
X413215518767,S234650831198
X413222560379,S385413546901
X413242988452,CR83553746062
X413287353379,CR114120579704
X413320867756,CR69735252366
X413328284738,C221878844816
X413341535990,CR95016066646
X413380861882,C903487843119
X41342650585,C260483934511
X413471891053,S178433510159
X413480181657,C40648968635
X413501793173,C918306506787
X413545150232,S139097819478
X413559352309,CR69735252366
X413604331605,C210040486942
X41366933670,S872589248462
X413683969379,C55651347661
X41371823715,C55651347661
X413737674457,S872589248462
X413791586591,R814256406213
X413807791275,S350267378795
X413841805051,C956864658183
X413857675288,S380996770656
X413899943130,C921786706840
X413909244478,S223039727902
X413932519898,C994840160544
X413936949234,R821219382676
X413941922465,S468138233432
X41394813067,CR555620303580
X414017464556,CR987412439042
X414030392731,S664015257228
X414085235133,R269418758472
X41417847563,C55651347661
X414195845344,S385413546901
X414200942768,C219662665970
X414221179115,S47399595820
X41423356505,C210040486942
X414239133613,C68371135703
X414296473071,CR365327309001
X414302371502,S167987957665
X414328913405,S178433510159
X414368342855,R936337393870
X414370447340,C641795813078
X41443653921,C198751675116
X41452800893,S761931434726
X414560876382,C696792776381
X414612708183,R337885620018
X414628548434,R2995844411
X414632629749,R48042242991
X414663370471,R502230410439
X414665622378,S178433510159
X414665905424,C403835928361
X414724822794,S223039727902
X414786163598,R151919292782
X414792517685,S350267378795
X41481887465,R429073529027
X414841398638,C295212267364
X41484280119,CR320220694115
X414852251370,R177105721207
X414855676491,S827758731804
X414863275201,CR713482463859
X414927482464,C11453236465
X414936794178,R583734558500
X414972139169,C641795813078
X415040997682,C918306506787
X415044364004,CR102968664636
X415053764130,S375549183226
X41515012410,C659685682807
X415150365623,R151919292782
X415191891435,CR432610693265
X415302277733,C280896198612
X415303780079,R429073529027
X415316541401,R814256406213
X415322743422,S35506426664
X415360257770,C498567266942
X415400595119,S283021872979
X415428688940,CR783198615036
X415473437593,CR83553746062
X415490713864,C670799455101
X41558136630,S608539204331
X415597391878,C68371135703
X415606309404,R996992171891
X415609616864,S375549183226
X415630168522,C850618627983
X41568263020,C665903343271
X415686573720,S608539204331
X415714668321,C20695518246
X415718700047,CR727560947210
X415739266260,S88247586149
X41578961689,CR114120579704
X415800493903,C122743610118
X415818829162,S468138233432
X415888865206,R849627309056
X415915795216,CR136479728025
X415920522371,CR8690183203
X415925892079,C110573369242
X415938761441,R717615300617
X415946443071,R16412228157
X41595820810,R48156846185
X415963778716,CR69735252366
X415968195676,C260483934511
X415989878737,S35506426664
X416038812922,R912580200546
X41605071010,R177105721207
X416066270554,R84565275715
X416100805519,C641795813078
X416162235538,C260483934511
X416213693642,R681239563875
X41626316055,CR61848145612
X416283943122,S908788533980
X416288827621,C275167256486
X416366117449,S486332698466
X416414283635,CR206004380361
X41643489124,S535421265493
X416530588915,CR782997471989
X416567656673,C49953832423
X416606214518,R805110580016
X41669682510,R23776857499
X416746211436,R590980645905
X416758836308,C46483268431
X41676560403,S439715196849
X416812139341,C500371377607
X416822549013,S183881695792
X416841163684,C498567266942
X416845740404,R54481457783
X41684851927,S827758731804
X41689397329,C730873287974
X416897571279,C696792776381
X41690721499,C47101191941
X416936216359,CR83553746062
X41696365323,CR69735252366
X4169792334,C6550062356
X416980140688,CR727560947210
X416997324242,R177105721207
X417020365390,CR310905580460
X417021299863,R814256406213
X417035281577,S872589248462
X417069246502,S35506426664
X417071632065,S178331315212
X417083139572,C110573369242
X417143188635,R18639835065
X417166622977,S110110593359
X417211921798,R177105721207
X417216144787,C127565968843
X417231686514,R47707058158
X417237295223,R858113497826
X417244354392,C99989495688
X417247624766,R875719724733
X417293856561,C20695518246
X417295897630,R666470705229
X417306877154,R429073529027
X417354858426,CR757199606799
X417459171209,CR63726159656
X417487836486,R681239563875
X417499375923,R478274439044
X417528274951,C956864658183
X417543246161,R591819899055
X417562231797,S3204071518
X417634268826,C696792776381
X417646513674,R990724975152
X417655562677,C221878844816
X417664896332,R936337393870
X417705165613,R83268455149
X417711628890,C40648968635
X417729631927,R48042242991
X417733797402,C295212267364
X417739385425,R591819899055
X417774512314,R209582834537
X417790719814,CR783198615036
X417795955655,R653709434810
X417804208482,R14146819289
X417840572889,S350267378795
X417854152138,R591819899055
X417889950600,CR848368971683
X417930926898,CR102968664636
X417954978807,S77761530024
X417969879549,S178331315212
X417972149864,C110573369242
X417996568442,S178331315212
X418007446112,S850054748357
X418033620732,S223039727902
X418061377655,C349004818744
X418094254898,R119341965993
X418141881598,S675993292454
X41814792951,S223039727902
X41815888905,CR102968664636
X418170602012,CR654867845835
X41828292501,C110573369242
X418286001,R590980645905
X418298288301,S35506426664
X418308831812,CR83553746062
X418353124516,S234650831198
X418390421932,R291609990421
X418394669123,R52970184262
X418397215732,S283021872979
X418416845520,S129823627207
X418446946958,C918306506787
X418467755751,C498567266942
X41854121917,CR967855246261
X4185489646,S550005392985
X418562869790,S77761530024
X418584850664,R48156846185
X418621482687,R23776857499
X418623865172,C500371377607
X418663636034,C295212267364
X41870108281,R964953809460
X41876491615,CR76949958995
X418780859587,C668620257542
X418806506237,S234650831198
X41882583097,R151919292782
X418864462040,R177105721207
X418893436845,C40648968635
X418928454581,CR69735252366
X418945767341,C641795813078
X418954502652,CR114120579704
X418961903031,C12149984059
X418962330146,S385413546901
X418998323577,C850618627983
X4190049375,R14146819289
X419014799498,CR290569187576
X419082441797,C110573369242
X419170539936,C696792776381
X419191174622,R564798178132
X419215942058,CR777832917327
X419216238802,C918306506787
X419224449742,C618341461549
X419360454371,S160390550818
X419372888642,CR915977980863
X419391620923,CR294531882647
X419396523444,R296026207001
X419437602815,R48156846185
X419446493704,R7608595934
X419484336595,CR853956581654
X419486428948,S637917689179
X419490780899,C127565968843
X419554153552,R849627309056
X419612984190,CR323985274332
X419626138228,CR268709865971
X419668518594,R151919292782
X419717939786,S908788533980
X419745983840,C498567266942
X41984820833,C632792596596
X419855380553,R48042242991
X419907553827,CR654867845835
X41991766441,C665903343271
X419930601743,C659685682807
X419950703069,CR713482463859
X4199622358,R821219382676
X419962266593,CR713482463859
X419995906891,CR102968664636
X420006875954,R668887724510
X42001312699,CR297743157731
X420040195446,CR432610693265
X420045827075,R209582834537
X420069885372,S908788533980
X420106584757,CR432610693265
X420116181721,C6550062356
X420143858771,S637917689179
X420150734096,S504842321794
X420164881799,C659685682807
X420178179340,S520447518974
X420210212076,C767239668292
X420223432667,C122743610118
X420224716340,R131038522767
X420226404951,S608539204331
X420248432972,R990724975152
X420320904709,S675250864354
X420329728750,CR155416371582
X420351686186,CR654867845835
X420356314055,CR83553746062
X42039678879,R16412228157
X420398148049,S110110593359
X420442781846,S35506426664
X420452415747,C902242338621
X420561426015,S520447518974
X420589936248,S129823627207
X420648843520,R717615300617
X420711335046,CR811166384274
X420715363312,S312690706410
X420721864032,S675250864354
X420722869332,S375549183226
X42075540665,S129823627207
X420769551697,S312690706410
X42079545013,C127565968843
X420813622245,R478274439044
X420819844628,S504842321794
X420903152102,R810778651553
X420905674696,S827758731804
X420921141673,R564798178132
X420931356348,R177105721207
X420947371263,C918306506787
X420949585987,R48042242991
X420965977731,C665903343271
X420979365216,R245333689855
X420982800499,C260483934511
X420993144132,S808744345450
X421007817514,S129823627207
X421058756097,C902242338621
X421100467098,R337885620018
X421125698221,S31616738911
X421126281473,C349004818744
X421126430064,S644620252216
X421143791211,C221878844816
X421174807496,R16412228157
X42117495936,C994840160544
X421179842316,CR8690183203
X421205559199,CR65640478814
X4212169185,R2995844411
X4212669349,R652026353427
X421277854372,C12149984059
X421315922911,C850618627983
X421316353122,C641795813078
X421316578921,S872589248462
X421323373128,R940836426196
X421327801051,C219662665970
X421341717756,S234650831198
X421384161976,R23776857499
X421410485477,S827758731804
X421424142075,S141114383956
X421441972474,R564798178132
X42146494526,C490361356313
X421478757585,CR432610693265
X421503864339,C538548926956
X42150724756,CR43246051644
X421541242795,R12996266868
X421560528814,R370176431389
X421587379522,R478274439044
X421620533791,C538548926956
X421622566145,C850618627983
X42167870246,C371829173428
X421740920598,C850618627983
X421742275847,C641795813078
X421742440444,CR486101712094
X421754738328,R7747895548
X42177240367,S908788533980
X421783157432,S375549183226
X421794438302,CR69735252366
X42179565917,R54481457783
X42182840201,C921786706840
X421853124316,C349573165350
X421872823187,R849627309056
X421875220230,C23912194963
X421909624785,C378823819744
X421944535650,R83268455149
X421970686808,C6550062356
X421977268778,R653709434810
X42203457814,CR323985274332
X422069196176,R14146819289
X422070770510,R245333689855
X422125734349,CR69735252366
X422140999856,R291609990421
X42218417063,CR801677267342
X422204994493,S808744345450
X422216243351,CR713482463859
X422230986407,C148980301352
X422239562067,CR757199606799
X422250798296,R337885620018
X422261545938,S994888439568
X422289595711,CR654867845835
X42229846567,R653709434810
X422302562850,R668887724510
X422316165759,C30870158900
X422360106460,R912580200546
X42238422450,CR310905580460
X422398626833,R814256406213
X42239873790,R83268455149
X422424579194,R936337393870
X422525784148,C349573165350
X422530562978,C6550062356
X422556115685,CR102968664636
X422565769649,R119341965993
X422576712837,S183881695792
X422658611934,CR80335448539
X42278672256,R805110580016
X422808722172,S583048510534
X422833728590,R84565275715
X422875601149,R83268455149
X42291431217,R151919292782
X422971581364,S994888439568
X422999584095,CR8690183203
X423001702025,C6550062356
X423035971425,C12149984059
X423042980738,C857143432536
X423056568970,C436822897812
X423077983820,C349573165350
X423104734011,R990724975152
X423120697313,CR290569187576
X423125878462,C555131983189
X42313847947,CR61848145612
X423146851710,R875719724733
X423204515934,CR915977980863
X423211680307,C349004818744
X423214179534,R337885620018
X42323455674,CR432610693265
X423241624303,S77761530024
X423297927773,R591819899055
X423301937337,R590980645905
X423340356698,CR373501801
X423341729658,C99989495688
X423345846092,R269418758472
X423382410669,S129823627207
X423414378737,R291609990421
X42342692869,R16412228157
X423443304272,R591819899055
X42344927942,S827758731804
X423512571822,S846714920570
X423515261534,R585005168566
X423630366071,R16412228157
X423635636625,R990724975152
X423662134395,S872589248462
X423666943900,S952330424674
X42375665243,C221878844816
X423778233094,CR310905580460
X423810686018,S110110593359
X423817121420,CR310850695011
X42382636563,CR795245890399
X423844691589,R48156846185
X423857708651,CR136479728025
X423882123400,CR8690183203
X423882850656,S350267378795
X423899962478,S952330424674
X423982114589,R177105721207
X42400874622,C416211931340
X424014203467,R291609990421
X424034408511,R849627309056
X424076687819,C40648968635
X424124902346,CR373501801
X424136829376,C903377409498
X424139598956,C127565968843
X42420573478,CR232444471110
X424227396394,R397540961987
X424229656329,R585005168566
X424256911609,S341935930538
X424257301959,CR206004380361
X424283861776,S38754453314
X424323513992,R296026207001
X424382823313,R652026353427
X424405726454,R990724975152
X424441503494,S908788533980
X42449425968,C641795813078
X424497278515,R875719724733
X424580440617,C6550062356
X4245957029,CR233667834251
X42461449195,R14146819289
X424627731840,S994888439568
X424643983826,S841034185441
X42466830249,S994888439568
X424707196397,C641795813078
X424728117561,C349573165350
X42475980972,R936337393870
X424785580458,S35506426664
X42479604458,R119341965993
X42479625853,C349004818744
X424801696321,S3204071518
X424813883416,S644620252216
X42481525676,S375549183226
X42482997385,CR534375522117
X424868592627,S608539204331
X424886291606,S375549183226
X424892728349,CR290569187576
X424899230401,R696406998215
X424910443254,CR87150949837
X424919904434,R378995202925
X424951871250,S178433510159
X424966359707,CR795245890399
X424991718149,C331098755990
X4250068176,CR915977980863
X42501617103,CR95428484064
X425039801268,C857143432536
X425145172111,C850618627983
X42528445501,C470685675061
X425323980815,C37094815689
X425361867795,R12996266868
X42536985498,C40648968635
X425397295679,R245333689855
X42539854604,C500371377607
X425400793936,S232709415599
X42543511866,R83268455149
X42546807050,R16412228157
X42547842801,C295212267364
X425517739483,S439715196849
X4255273639,CR87150949837
X425531490992,S644620252216
X425546312596,R48156846185
X425558996980,C668620257542
X425560535302,S827758731804
X425597226071,CR87150949837
X425601518591,R912580200546
X425602657035,R805110580016
X425655614047,CR486101712094
X425658914249,R14146819289
X425699456048,S952330424674
X425714346422,C470685675061
X425762298225,CR783198615036
X425791470916,C902242338621
X4258155423,S644620252216
X42584584653,S183881695792
X425862590494,R151919292782
X425940360002,C349004818744
X42596869909,CR257231242973
X425970375390,CR783198615036
X425983790066,C857143432536
X426030391832,C110573369242
X426080775035,CR654867845835
X426111134111,C918306506787
X426126988551,S419091546503
X426155744602,R337885620018
X426158710297,C827590720103
X42616552040,C198751675116
X426174144982,C275167256486
X426204718854,CR87150949837
X426212778248,CR922291157783
X426260319008,CR459248507790
X426294105664,R875719724733
X426300791681,C914816594822
X426333549165,C641795813078
X426339770565,S908788533980
X426362276110,S583048510534
X426385672831,C500371377607
X426446155914,CR713482463859
X42646159774,C127565968843
X42646975243,S841034185441
X4264791440,R291609990421
X426500531807,R2995844411
X426506928737,S637917689179
X426571303402,C956864658183
X426590417487,S374183203303
X426615862115,CR171511710883
X42662280117,S178331315212
X426646441823,R131038522767
X426679722683,CR69735252366
X426768996908,S365579778508
X426784370258,CR102968664636
X42688953901,S71562236819
X42691193952,CR432610693265
X42695815847,S609832720437
X426959198692,R96630368062
X426977107689,CR310905580460
X427008875671,C221878844816
X427010748521,S129823627207
X42703046029,S695180458020
X427082433562,R996992171891
X427086351988,R209582834537
X427095386177,C113883303122
X42714326773,R805943178700
X427154583673,R912580200546
X427187234297,C403835928361
X427216333658,S608539204331
X427240234448,S365579778508
X427263883573,C99989495688
X427271647276,R14146819289
X427291833120,S3204071518
X42729932894,S380996770656
X427332889273,C902242338621
X42733771015,C6550062356
X427343584099,C470685675061
X4273969239,C40648968635
X427445205420,S167987957665
X427497536335,R83333660646
X42750154304,R666470705229
X427559615758,C99989495688
X427560719507,R308416853768
X427605119530,CR83553746062
X427606646468,C403835928361
X427632556433,C741916270689
X427634697523,R564798178132
X427635289518,S35506426664
X427636892412,CR114120579704
X427642279063,R47707058158
X427646555154,R209582834537
X427669810128,C850618627983
X427717996215,R2995844411
X427730814513,C357023274761
X427743501369,R96630368062
X427744904195,S872589248462
X427808464800,S827758731804
X427824499103,S808744345450
X427859798404,CR874756817358
X427868669831,R564798178132
X427872403196,C498567266942
X427879398546,R429073529027
X427881950650,CR257231242973
X427882986077,C55651347661
X427922253837,R119341965993
X427924266718,C902242338621
X427939912980,CR679589800695
X427949950723,R47707058158
X427966146338,S609832720437
X42801330418,R131038522767
X428026637000,C381290136160
X428051148549,R564798178132
X428096979590,CR63726159656
X428127787133,S345249605590
X428173205755,CR294531882647
X428188875643,CR102968664636
X428199780223,S846714920570
X428251814944,S110110593359
X428283710638,R653709434810
X428340277332,R269418758472
X428345473572,CR114120579704
X428430436031,S178331315212
X428484828718,R849627309056
X428489760629,R83268455149
X428496245216,S350267378795
X428504176998,CR257231242973
X428511973411,R591819899055
X428520965631,CR310905580460
X428530192852,S234650831198
X42853938373,C198751675116
X428559501965,C827590720103
X428562215817,R585005168566
X428581134992,R809467187738
X428665333953,R996992171891
X428678437291,C665903343271
X428679526989,R131038522767
X428740495253,R42586685544
X428760144339,CR310905580460
X428779288353,CR290569187576
X428781796593,CR713482463859
X428792459757,S77761530024
X428809969685,S350267378795
X428830634218,R564798178132
X42883563770,S223039727902
X4288664716,C122743610118
X428875438419,C219662665970
X428878562391,C198751675116
X42890919143,R84565275715
X428938864292,C49953832423
X428955716555,CR795245890399
X428973444314,C40648968635
X429017499971,C260483934511
